,Year,Semester,Course,Grade,Count,Instructor
33569,2021-22,1,BSE492A,A,9,ASHOK  KUMAR (I)
33570,2021-22,1,BSE492A,B,5,ASHOK  KUMAR (I)
33571,2021-22,1,CS685A,D,12,ARNAB BHATTACHARYA (I)
33572,2021-22,1,CS685A,C,79,ARNAB BHATTACHARYA (I)
33573,2021-22,1,CS685A,A,29,ARNAB BHATTACHARYA (I)
33574,2021-22,1,CS685A,B,61,ARNAB BHATTACHARYA (I)
33575,2021-22,1,CS685A,A*,3,ARNAB BHATTACHARYA (I)
33576,2021-22,1,CS685A,F,2,ARNAB BHATTACHARYA (I)
33577,2021-22,1,CS422A,F,2,MAINAK  CHAUDHURI   (I)
33578,2021-22,1,CS422A,B,6,MAINAK  CHAUDHURI   (I)
33579,2021-22,1,CS422A,A,2,MAINAK  CHAUDHURI   (I)
33580,2021-22,1,ESO206A,F,12,ASHWANI KUMAR  THAKUR (I)
33581,2021-22,1,ESO206A,C,71,ASHWANI KUMAR  THAKUR (I)
33582,2021-22,1,ESO206A,D,51,ASHWANI KUMAR  THAKUR (I)
33583,2021-22,1,ESO206A,B,74,ASHWANI KUMAR  THAKUR (I)
33584,2021-22,1,ESO206A,A*,10,ASHWANI KUMAR  THAKUR (I)
33585,2021-22,1,ESO206A,A,34,ASHWANI KUMAR  THAKUR (I)
33586,2021-22,1,EE650A,E,6,SOUMYA RANJAN  SAHOO (I)
33587,2021-22,1,EE650A,C,97,SOUMYA RANJAN  SAHOO (I)
33588,2021-22,1,EE650A,B,78,SOUMYA RANJAN  SAHOO (I)
33589,2021-22,1,EE650A,A*,1,SOUMYA RANJAN  SAHOO (I)
33590,2021-22,1,EE650A,D,13,SOUMYA RANJAN  SAHOO (I)
33591,2021-22,1,EE650A,A,10,SOUMYA RANJAN  SAHOO (I)
33592,2021-22,1,EE650A,F,1,SOUMYA RANJAN  SAHOO (I)
33593,2021-22,1,EE330A,C,53,Alok  Verma(I)
33594,2021-22,1,EE330A,F,5,Alok  Verma(I)
33595,2021-22,1,EE330A,A,20,Alok  Verma(I)
33596,2021-22,1,EE330A,B,87,Alok  Verma(I)
33597,2021-22,1,EE330A,D,6,Alok  Verma(I)
33598,2021-22,1,ENG799,27S/0X,4,Lalit  Saraswat(I)
33599,2021-22,1,ENG799,18S/0X,4,Lalit  Saraswat(I)
33600,2021-22,1,ENG799,36S/0X,22,Lalit  Saraswat(I)
33601,2021-22,1,ENG799,27S/9X,1,Lalit  Saraswat(I)
33602,2021-22,1,ENG799,9S/18X,1,Lalit  Saraswat(I)
33603,2021-22,1,ENG799,18S/18X,1,Lalit  Saraswat(I)
33604,2021-22,1,ENG799,9S/27X,1,Lalit  Saraswat(I)
33605,2021-22,1,ENG799,0S/27X,1,Lalit  Saraswat(I)
33606,2021-22,1,FA799,36S/0X,12,Lalit  Saraswat(I)
33607,2021-22,1,FA799,18S/0X,1,Lalit  Saraswat(I)
33608,2021-22,1,CS631A,A,24,SANDEEP KUMAR  SHUKLA (I)
33609,2021-22,1,CS631A,F,1,SANDEEP KUMAR  SHUKLA (I)
33610,2021-22,1,CS631A,D,1,SANDEEP KUMAR  SHUKLA (I)
33611,2021-22,1,BSE699,18S/0X,3,"Nitin  Mohan(I), Santosh Misra(O)"
33612,2021-22,1,BSE699,36S/0X,9,"Nitin  Mohan(I), Santosh Misra(O)"
33613,2021-22,1,BSE699,27S/0X,3,"Nitin  Mohan(I), Santosh Misra(O)"
33614,2021-22,1,BSE699,9S/9X,1,"Nitin  Mohan(I), Santosh Misra(O)"
33615,2021-22,1,MSE699,9S/0X,3,"NILESH PRAKASH GURAO(I), KAUSTUBH NARHAR KULKARNI(O), VIVEK  VERMA (O)"
33616,2021-22,1,MSE699,18S/0X,3,"NILESH PRAKASH GURAO(I), KAUSTUBH NARHAR KULKARNI(O), VIVEK  VERMA (O)"
33617,2021-22,1,MSE699,27S/0X,10,"NILESH PRAKASH GURAO(I), KAUSTUBH NARHAR KULKARNI(O), VIVEK  VERMA (O)"
33618,2021-22,1,MSE699,36S/0X,43,"NILESH PRAKASH GURAO(I), KAUSTUBH NARHAR KULKARNI(O), VIVEK  VERMA (O)"
33619,2021-22,1,MSE699,18S/9X,3,"NILESH PRAKASH GURAO(I), KAUSTUBH NARHAR KULKARNI(O), VIVEK  VERMA (O)"
33620,2021-22,1,MSE699,27S/9X,4,"NILESH PRAKASH GURAO(I), KAUSTUBH NARHAR KULKARNI(O), VIVEK  VERMA (O)"
33621,2021-22,1,ME401A,D,5,Aditya  Saurabh(I)
33622,2021-22,1,ME401A,F,3,Aditya  Saurabh(I)
33623,2021-22,1,ME401A,C,33,Aditya  Saurabh(I)
33624,2021-22,1,ME401A,A,22,Aditya  Saurabh(I)
33625,2021-22,1,ME401A,B,55,Aditya  Saurabh(I)
33626,2021-22,1,ME352A,D,9,BHASKAR  DASGUPTA   (I)
33627,2021-22,1,ME352A,F,3,BHASKAR  DASGUPTA   (I)
33628,2021-22,1,ME352A,C,56,BHASKAR  DASGUPTA   (I)
33629,2021-22,1,ME352A,B,70,BHASKAR  DASGUPTA   (I)
33630,2021-22,1,ME352A,A,5,BHASKAR  DASGUPTA   (I)
33631,2021-22,1,ME352A,A*,1,BHASKAR  DASGUPTA   (I)
33632,2021-22,1,ME321A,F,4,Chandraprakash Chindam(I)
33633,2021-22,1,ME321A,D,18,Chandraprakash Chindam(I)
33634,2021-22,1,ME321A,A,16,Chandraprakash Chindam(I)
33635,2021-22,1,ME321A,E,7,Chandraprakash Chindam(I)
33636,2021-22,1,ME321A,B,63,Chandraprakash Chindam(I)
33637,2021-22,1,ME321A,C,18,Chandraprakash Chindam(I)
33638,2021-22,1,ME321A,A*,3,Chandraprakash Chindam(I)
33639,2021-22,1,MTH403A,D,13,SAMEER LAXMAN  CHAVAN (I)
33640,2021-22,1,MTH403A,A,17,SAMEER LAXMAN  CHAVAN (I)
33641,2021-22,1,MTH403A,C,41,SAMEER LAXMAN  CHAVAN (I)
33642,2021-22,1,MTH403A,B,27,SAMEER LAXMAN  CHAVAN (I)
33643,2021-22,1,MTH403A,F,2,SAMEER LAXMAN  CHAVAN (I)
33644,2021-22,1,MTH403A,A*,10,SAMEER LAXMAN  CHAVAN (I)
33645,2021-22,1,MTH403A,E,2,SAMEER LAXMAN  CHAVAN (I)
33646,2021-22,1,ESC201A,F,9,"S SUNDAR KUMAR  IYER   (I), K S  VENKATESH   (O), Subrahmanya  Peruru(O)"
33647,2021-22,1,ESC201A,C,213,"S SUNDAR KUMAR  IYER   (I), K S  VENKATESH   (O), Subrahmanya  Peruru(O)"
33648,2021-22,1,ESC201A,D,35,"S SUNDAR KUMAR  IYER   (I), K S  VENKATESH   (O), Subrahmanya  Peruru(O)"
33649,2021-22,1,ESC201A,B,259,"S SUNDAR KUMAR  IYER   (I), K S  VENKATESH   (O), Subrahmanya  Peruru(O)"
33650,2021-22,1,ESC201A,A,117,"S SUNDAR KUMAR  IYER   (I), K S  VENKATESH   (O), Subrahmanya  Peruru(O)"
33651,2021-22,1,ESC201A,A*,10,"S SUNDAR KUMAR  IYER   (I), K S  VENKATESH   (O), Subrahmanya  Peruru(O)"
33652,2021-22,1,MSE650A,C,1,SANDEEP  SANGAL (I)
33653,2021-22,1,MSE650A,D,1,SANDEEP  SANGAL (I)
33654,2021-22,1,MSE650A,A,5,SANDEEP  SANGAL (I)
33655,2021-22,1,MSE650A,B,1,SANDEEP  SANGAL (I)
33656,2021-22,1,ES417A,E,5,SANTANU  MISRA (I)
33657,2021-22,1,ES417A,C,6,SANTANU  MISRA (I)
33658,2021-22,1,ES417A,D,7,SANTANU  MISRA (I)
33659,2021-22,1,ES417A,B,2,SANTANU  MISRA (I)
33660,2021-22,1,ES455A,A,21,INDRA SEKHAR SEN(I)
33661,2021-22,1,ESO201A,F,26,PANKAJ  A  APTE (I)
33662,2021-22,1,ESO201A,E,12,PANKAJ  A  APTE (I)
33663,2021-22,1,ESO201A,B,91,PANKAJ  A  APTE (I)
33664,2021-22,1,ESO201A,C,86,PANKAJ  A  APTE (I)
33665,2021-22,1,ESO201A,A,33,PANKAJ  A  APTE (I)
33666,2021-22,1,ESO201A,D,49,PANKAJ  A  APTE (I)
33667,2021-22,1,PHY103A,F,34,Pingala Admin Not Offered(I)
33668,2021-22,1,PHY103A,C,282,Pingala Admin Not Offered(I)
33669,2021-22,1,PHY103A,D,97,Pingala Admin Not Offered(I)
33670,2021-22,1,PHY103A,B,148,Pingala Admin Not Offered(I)
33671,2021-22,1,PHY103A,A,43,Pingala Admin Not Offered(I)
33672,2021-22,1,AE451A,F,3,"RAJESH  KITEY   (I), RAKESH  KUMAR (O), Ajay  Singh(O)"
33673,2021-22,1,AE451A,A,12,"RAJESH  KITEY   (I), RAKESH  KUMAR (O), Ajay  Singh(O)"
33674,2021-22,1,AE451A,C,15,"RAJESH  KITEY   (I), RAKESH  KUMAR (O), Ajay  Singh(O)"
33675,2021-22,1,AE451A,A*,5,"RAJESH  KITEY   (I), RAKESH  KUMAR (O), Ajay  Singh(O)"
33676,2021-22,1,AE451A,B,20,"RAJESH  KITEY   (I), RAKESH  KUMAR (O), Ajay  Singh(O)"
33677,2021-22,1,AE451A,D,2,"RAJESH  KITEY   (I), RAKESH  KUMAR (O), Ajay  Singh(O)"
33678,2021-22,1,AE471A,B,8,VAIBHAV  KUMAR  ARGHODE (I)
33679,2021-22,1,AE471A,A,6,VAIBHAV  KUMAR  ARGHODE (I)
33680,2021-22,1,AE777A,F,2,ASHISH  TIWARI (I)
33681,2021-22,1,AE777A,C,19,ASHISH  TIWARI (I)
33682,2021-22,1,AE777A,B,15,ASHISH  TIWARI (I)
33683,2021-22,1,AE777A,A,6,ASHISH  TIWARI (I)
33684,2021-22,1,AE777A,D,4,ASHISH  TIWARI (I)
33685,2021-22,1,MSO203B,C,226,"KAUSHIK BAL(I), T  MUTHUKUMAR (O)"
33686,2021-22,1,MSO203B,B,279,"KAUSHIK BAL(I), T  MUTHUKUMAR (O)"
33687,2021-22,1,MSO203B,A,24,"KAUSHIK BAL(I), T  MUTHUKUMAR (O)"
33688,2021-22,1,MSO203B,D,177,"KAUSHIK BAL(I), T  MUTHUKUMAR (O)"
33689,2021-22,1,MSO203B,F,12,"KAUSHIK BAL(I), T  MUTHUKUMAR (O)"
33690,2021-22,1,CE213A,E,1,Abhishek (I)
33691,2021-22,1,CE213A,D,1,Abhishek (I)
33692,2021-22,1,CE213A,B,32,Abhishek (I)
33693,2021-22,1,CE213A,C,11,Abhishek (I)
33694,2021-22,1,CE213A,A,67,Abhishek (I)
33695,2021-22,1,CE213A,A*,5,Abhishek (I)
33696,2021-22,1,SOC486A,D,9,MUNMUN JHA (I)
33697,2021-22,1,SOC486A,B,24,MUNMUN JHA (I)
33698,2021-22,1,SOC486A,A,10,MUNMUN JHA (I)
33699,2021-22,1,SOC486A,F,5,MUNMUN JHA (I)
33700,2021-22,1,SOC486A,C,36,MUNMUN JHA (I)
33701,2021-22,1,AE331A,D,6,"Gopalakrishna M Kamath   (I), P M  MOHITE   (O)"
33702,2021-22,1,AE331A,B,32,"Gopalakrishna M Kamath   (I), P M  MOHITE   (O)"
33703,2021-22,1,AE331A,C,25,"Gopalakrishna M Kamath   (I), P M  MOHITE   (O)"
33704,2021-22,1,AE331A,A,6,"Gopalakrishna M Kamath   (I), P M  MOHITE   (O)"
33705,2021-22,1,ECO522A,E,2,Sukumar Vellakkal(I)
33706,2021-22,1,ECO522A,D,2,Sukumar Vellakkal(I)
33707,2021-22,1,ECO522A,C,2,Sukumar Vellakkal(I)
33708,2021-22,1,ECO522A,B,1,Sukumar Vellakkal(I)
33709,2021-22,1,ECO522A,A,5,Sukumar Vellakkal(I)
33710,2021-22,1,ECO412A,D,2,SOMESH KUMAR  MATHUR (I)
33711,2021-22,1,ECO412A,B,19,SOMESH KUMAR  MATHUR (I)
33712,2021-22,1,ECO412A,A,15,SOMESH KUMAR  MATHUR (I)
33713,2021-22,1,ECO412A,F,1,SOMESH KUMAR  MATHUR (I)
33714,2021-22,1,ECO412A,C,4,SOMESH KUMAR  MATHUR (I)
33715,2021-22,1,ECO502A,F,1,Thirumulanathan Dhayaparan(I)
33716,2021-22,1,ECO502A,E,3,Thirumulanathan Dhayaparan(I)
33717,2021-22,1,ECO502A,D,1,Thirumulanathan Dhayaparan(I)
33718,2021-22,1,ECO502A,B,7,Thirumulanathan Dhayaparan(I)
33719,2021-22,1,ECO502A,C,2,Thirumulanathan Dhayaparan(I)
33720,2021-22,1,ECO502A,A,1,Thirumulanathan Dhayaparan(I)
33721,2021-22,1,CHE313A,F,4,Himanshu   Sharma(I)
33722,2021-22,1,CHE313A,D,20,Himanshu   Sharma(I)
33723,2021-22,1,CHE313A,C,25,Himanshu   Sharma(I)
33724,2021-22,1,CHE313A,B,27,Himanshu   Sharma(I)
33725,2021-22,1,CHE313A,A,19,Himanshu   Sharma(I)
33726,2021-22,1,CE666A,D,10,"MUKESH  SHARMA (I), SACHCHIDANAND  TRIPATHI (O)"
33727,2021-22,1,CE666A,C,59,"MUKESH  SHARMA (I), SACHCHIDANAND  TRIPATHI (O)"
33728,2021-22,1,CE666A,B,24,"MUKESH  SHARMA (I), SACHCHIDANAND  TRIPATHI (O)"
33729,2021-22,1,CE666A,E,2,"MUKESH  SHARMA (I), SACHCHIDANAND  TRIPATHI (O)"
33730,2021-22,1,CE666A,F,7,"MUKESH  SHARMA (I), SACHCHIDANAND  TRIPATHI (O)"
33731,2021-22,1,CE666A,A,3,"MUKESH  SHARMA (I), SACHCHIDANAND  TRIPATHI (O)"
33732,2021-22,1,CE630A,C,46,Gaurav  Tiwari(I)
33733,2021-22,1,CE630A,B,32,Gaurav  Tiwari(I)
33734,2021-22,1,CE630A,A,8,Gaurav  Tiwari(I)
33735,2021-22,1,CE630A,D,2,Gaurav  Tiwari(I)
33736,2021-22,1,CE630A,F,8,Gaurav  Tiwari(I)
33737,2021-22,1,CE630A,A*,1,Gaurav  Tiwari(I)
33738,2021-22,1,CE352P,B,58,"Gaurav  Tiwari(I), NIHAR RANJAN  PATRA (O)"
33739,2021-22,1,CE352P,C,33,"Gaurav  Tiwari(I), NIHAR RANJAN  PATRA (O)"
33740,2021-22,1,CE352P,A,14,"Gaurav  Tiwari(I), NIHAR RANJAN  PATRA (O)"
33741,2021-22,1,CE352P,D,5,"Gaurav  Tiwari(I), NIHAR RANJAN  PATRA (O)"
33742,2021-22,1,CE331P,C,30,Salil Goel(I)
33743,2021-22,1,CE331P,D,14,Salil Goel(I)
33744,2021-22,1,CE331P,B,52,Salil Goel(I)
33745,2021-22,1,CE331P,A,18,Salil Goel(I)
33746,2021-22,1,CE331P,F,2,Salil Goel(I)
33747,2021-22,1,ES658A,D,5,JAVED N  MALIK     (I)
33748,2021-22,1,ES658A,E,3,JAVED N  MALIK     (I)
33749,2021-22,1,ES658A,C,7,JAVED N  MALIK     (I)
33750,2021-22,1,ES658A,A,10,JAVED N  MALIK     (I)
33751,2021-22,1,ES658A,B,8,JAVED N  MALIK     (I)
33752,2021-22,1,ES658A,F,1,JAVED N  MALIK     (I)
33753,2021-22,1,ES658A,A*,1,JAVED N  MALIK     (I)
33754,2021-22,1,ESO203A,C,18,Suvendu Samanta(I)
33755,2021-22,1,ESO203A,F,2,Suvendu Samanta(I)
33756,2021-22,1,ESO203A,B,31,Suvendu Samanta(I)
33757,2021-22,1,ESO203A,A,8,Suvendu Samanta(I)
33758,2021-22,1,ESO203A,D,4,Suvendu Samanta(I)
33759,2021-22,1,CGS601A,C,7,ARK VERMA(I)
33760,2021-22,1,CGS601A,B,53,ARK VERMA(I)
33761,2021-22,1,CGS601A,A,21,ARK VERMA(I)
33762,2021-22,1,CGS601A,D,3,ARK VERMA(I)
33763,2021-22,1,CS345A,C,51,SURENDER  BASWANA   (I)
33764,2021-22,1,CS345A,D,6,SURENDER  BASWANA   (I)
33765,2021-22,1,CS345A,B,87,SURENDER  BASWANA   (I)
33766,2021-22,1,CS345A,A,14,SURENDER  BASWANA   (I)
33767,2021-22,1,CS345A,F,1,SURENDER  BASWANA   (I)
33768,2021-22,1,CS345A,S,1,SURENDER  BASWANA   (I)
33769,2021-22,1,CS711A,D,1,Swaprava Nath(I)
33770,2021-22,1,CS711A,B,45,Swaprava Nath(I)
33771,2021-22,1,CS711A,C,8,Swaprava Nath(I)
33772,2021-22,1,CS711A,A,27,Swaprava Nath(I)
33773,2021-22,1,CS711A,A*,8,Swaprava Nath(I)
33774,2021-22,1,CS711A,F,3,Swaprava Nath(I)
33775,2021-22,1,SOC473A,F,13,BINAY  KUMAR  PATTNAIK (I)
33776,2021-22,1,SOC473A,D,42,BINAY  KUMAR  PATTNAIK (I)
33777,2021-22,1,SOC473A,C,66,BINAY  KUMAR  PATTNAIK (I)
33778,2021-22,1,SOC473A,B,39,BINAY  KUMAR  PATTNAIK (I)
33779,2021-22,1,SOC473A,A,21,BINAY  KUMAR  PATTNAIK (I)
33780,2021-22,1,EE380A,C,34,YATINDRA NATH  SINGH (I)
33781,2021-22,1,EE380A,D,4,YATINDRA NATH  SINGH (I)
33782,2021-22,1,EE380A,B,91,YATINDRA NATH  SINGH (I)
33783,2021-22,1,EE380A,A,28,YATINDRA NATH  SINGH (I)
33784,2021-22,1,EE390A,S,148,UTPAL  DAS   (I)
33785,2021-22,1,EE390A,X,3,UTPAL  DAS   (I)
33786,2021-22,1,PHY224A,A,24,"VIJAYA  RAMARAO   (I), ANAND KUMAR  JHA (O), HARSHWARDHAN  WANARE   (O)"
33787,2021-22,1,PHY224A,C,20,"VIJAYA  RAMARAO   (I), ANAND KUMAR  JHA (O), HARSHWARDHAN  WANARE   (O)"
33788,2021-22,1,PHY224A,B,32,"VIJAYA  RAMARAO   (I), ANAND KUMAR  JHA (O), HARSHWARDHAN  WANARE   (O)"
33789,2021-22,1,PHY224A,D,6,"VIJAYA  RAMARAO   (I), ANAND KUMAR  JHA (O), HARSHWARDHAN  WANARE   (O)"
33790,2021-22,1,PHY224A,F,1,"VIJAYA  RAMARAO   (I), ANAND KUMAR  JHA (O), HARSHWARDHAN  WANARE   (O)"
33791,2021-22,1,PHY461A,B,103,K P  RAJEEV   (I)
33792,2021-22,1,PHY461A,C,14,K P  RAJEEV   (I)
33793,2021-22,1,PHY461A,F,3,K P  RAJEEV   (I)
33794,2021-22,1,PHY461A,A,4,K P  RAJEEV   (I)
33795,2021-22,1,EE491A,A,17,Amit   Verma(I)
33796,2021-22,1,EE491A,A*,2,Amit   Verma(I)
33797,2021-22,1,EE491A,B,4,Amit   Verma(I)
33798,2021-22,1,PHY315A,A,11,ANJAN KUMAR GUPTA (I)
33799,2021-22,1,PHY315A,C,30,ANJAN KUMAR GUPTA (I)
33800,2021-22,1,PHY315A,B,32,ANJAN KUMAR GUPTA (I)
33801,2021-22,1,PHY315A,F,3,ANJAN KUMAR GUPTA (I)
33802,2021-22,1,PHY315A,D,1,ANJAN KUMAR GUPTA (I)
33803,2021-22,1,CHE362A,C,12,SRI  SIVAKUMAR (I)
33804,2021-22,1,CHE362A,D,4,SRI  SIVAKUMAR (I)
33805,2021-22,1,CHE362A,B,29,SRI  SIVAKUMAR (I)
33806,2021-22,1,CHE362A,A,3,SRI  SIVAKUMAR (I)
33807,2021-22,1,CHE453A,C,12,Dipin Pillai(I)
33808,2021-22,1,CHE453A,B,42,Dipin Pillai(I)
33809,2021-22,1,CHE453A,A,11,Dipin Pillai(I)
33810,2021-22,1,CHE453A,A*,1,Dipin Pillai(I)
33811,2021-22,1,CHE453A,D,5,Dipin Pillai(I)
33812,2021-22,1,CHE453A,E,3,Dipin Pillai(I)
33813,2021-22,1,CHE453A,F,1,Dipin Pillai(I)
33814,2021-22,1,PHY102A,C,225,Pingala Admin Not Offered(I)
33815,2021-22,1,PHY102A,F,4,Pingala Admin Not Offered(I)
33816,2021-22,1,PHY102A,A,109,Pingala Admin Not Offered(I)
33817,2021-22,1,PHY102A,B,155,Pingala Admin Not Offered(I)
33818,2021-22,1,PHY102A,D,110,Pingala Admin Not Offered(I)
33819,2021-22,1,PHY102A,A*,2,Pingala Admin Not Offered(I)
33820,2021-22,1,MTH612A,B,15,ALOK KUMAR  MALOO (I)
33821,2021-22,1,MTH612A,A,3,ALOK KUMAR  MALOO (I)
33822,2021-22,1,MTH612A,C,10,ALOK KUMAR  MALOO (I)
33823,2021-22,1,MTH612A,D,2,ALOK KUMAR  MALOO (I)
33824,2021-22,1,MTH612A,F,1,ALOK KUMAR  MALOO (I)
33825,2021-22,1,MTH688A,D,1,Sudhanshu  Shekhar (I)
33826,2021-22,1,MTH688A,A*,1,Sudhanshu  Shekhar (I)
33827,2021-22,1,MTH688A,B,2,Sudhanshu  Shekhar (I)
33828,2021-22,1,MTH688A,A,1,Sudhanshu  Shekhar (I)
33829,2021-22,1,ME630A,F,6,Anikesh Pal(I)
33830,2021-22,1,ME630A,A*,3,Anikesh Pal(I)
33831,2021-22,1,ME630A,A,12,Anikesh Pal(I)
33832,2021-22,1,ME630A,B,14,Anikesh Pal(I)
33833,2021-22,1,ME630A,D,5,Anikesh Pal(I)
33834,2021-22,1,ME630A,E,6,Anikesh Pal(I)
33835,2021-22,1,ME630A,C,6,Anikesh Pal(I)
33836,2021-22,1,ME762A,F,4,ASHISH DUTTA (I)
33837,2021-22,1,ME762A,C,8,ASHISH DUTTA (I)
33838,2021-22,1,ME762A,B,11,ASHISH DUTTA (I)
33839,2021-22,1,ME762A,A,20,ASHISH DUTTA (I)
33840,2021-22,1,ME399A,S,109,SAMEER  KHANDEKAR   (I)
33841,2021-22,1,ME399A,X,15,SAMEER  KHANDEKAR   (I)
33842,2021-22,1,SEE603A,C,6,Ankush Sharma(I)
33843,2021-22,1,SEE603A,B,19,Ankush Sharma(I)
33844,2021-22,1,SEE603A,A,5,Ankush Sharma(I)
33845,2021-22,1,SEE608A,F,1,"ANAND SINGH(I), RAJA ANGAMUTHU(O)"
33846,2021-22,1,SEE608A,A,7,"ANAND SINGH(I), RAJA ANGAMUTHU(O)"
33847,2021-22,1,SEE608A,B,2,"ANAND SINGH(I), RAJA ANGAMUTHU(O)"
33848,2021-22,1,CHE398A,F,1,Rahul  Mangal(I)
33849,2021-22,1,CHE398A,C,1,Rahul  Mangal(I)
33850,2021-22,1,CHE398A,B,1,Rahul  Mangal(I)
33851,2021-22,1,CHE398A,A,1,Rahul  Mangal(I)
33852,2021-22,1,CHE398A,D,1,Rahul  Mangal(I)
33853,2021-22,1,CHE492A,C,21,"SANJEEV GARG (I), ANIMANGSU GHATAK (O)"
33854,2021-22,1,CHE492A,D,3,"SANJEEV GARG (I), ANIMANGSU GHATAK (O)"
33855,2021-22,1,CHE492A,B,39,"SANJEEV GARG (I), ANIMANGSU GHATAK (O)"
33856,2021-22,1,CHE492A,A,22,"SANJEEV GARG (I), ANIMANGSU GHATAK (O)"
33857,2021-22,1,TA101A,D,116,Pingala Admin Not Offered(I)
33858,2021-22,1,TA101A,F,16,Pingala Admin Not Offered(I)
33859,2021-22,1,TA101A,C,212,Pingala Admin Not Offered(I)
33860,2021-22,1,TA101A,B,154,Pingala Admin Not Offered(I)
33861,2021-22,1,TA101A,E,17,Pingala Admin Not Offered(I)
33862,2021-22,1,TA101A,A,86,Pingala Admin Not Offered(I)
33863,2021-22,1,TA101A,A*,11,Pingala Admin Not Offered(I)
33864,2021-22,1,ECO504A,D,2,P MURALI  PRASAD (I)
33865,2021-22,1,ECO504A,B,2,P MURALI  PRASAD (I)
33866,2021-22,1,ECO504A,A,2,P MURALI  PRASAD (I)
33867,2021-22,1,CE441B,D,7,SUDHIR MISRA(I)
33868,2021-22,1,CE441B,C,46,SUDHIR MISRA(I)
33869,2021-22,1,CE441B,B,54,SUDHIR MISRA(I)
33870,2021-22,1,CE441B,A,5,SUDHIR MISRA(I)
33871,2021-22,1,CE441B,F,2,SUDHIR MISRA(I)
33872,2021-22,1,CE471A,D,1,"Chinmoy Kolay(I), SAMIT  RAY CHAUDHURI (O)"
33873,2021-22,1,CE471A,B,2,"Chinmoy Kolay(I), SAMIT  RAY CHAUDHURI (O)"
33874,2021-22,1,CE471A,C,1,"Chinmoy Kolay(I), SAMIT  RAY CHAUDHURI (O)"
33875,2021-22,1,CE471A,A,1,"Chinmoy Kolay(I), SAMIT  RAY CHAUDHURI (O)"
33876,2021-22,1,CE241A,C,54,Abhishek (I)
33877,2021-22,1,CE241A,A,24,Abhishek (I)
33878,2021-22,1,CE241A,B,57,Abhishek (I)
33879,2021-22,1,CE241A,F,5,Abhishek (I)
33880,2021-22,1,CE241A,D,15,Abhishek (I)
33881,2021-22,1,MTH517A,C,18,AMIT MITRA (I)
33882,2021-22,1,MTH517A,B,31,AMIT MITRA (I)
33883,2021-22,1,MTH517A,A*,5,AMIT MITRA (I)
33884,2021-22,1,MTH517A,A,14,AMIT MITRA (I)
33885,2021-22,1,MTH517A,F,1,AMIT MITRA (I)
33886,2021-22,1,MTH517A,D,3,AMIT MITRA (I)
33887,2021-22,1,CE242P,B,48,"SUDHIR MISRA(I), SYAM NAIR(O), PRISHATI  RAYCHOWDHURY   (O), ARGHYA DAS(O)"
33888,2021-22,1,CE242P,C,7,"SUDHIR MISRA(I), SYAM NAIR(O), PRISHATI  RAYCHOWDHURY   (O), ARGHYA DAS(O)"
33889,2021-22,1,CE242P,A,73,"SUDHIR MISRA(I), SYAM NAIR(O), PRISHATI  RAYCHOWDHURY   (O), ARGHYA DAS(O)"
33890,2021-22,1,ESC101A,B,175,Pingala Admin Not Offered(I)
33891,2021-22,1,ESC101A,C,203,Pingala Admin Not Offered(I)
33892,2021-22,1,ESC101A,A*,22,Pingala Admin Not Offered(I)
33893,2021-22,1,ESC101A,E,20,Pingala Admin Not Offered(I)
33894,2021-22,1,ESC101A,A,117,Pingala Admin Not Offered(I)
33895,2021-22,1,ESC101A,F,24,Pingala Admin Not Offered(I)
33896,2021-22,1,ESC101A,D,47,Pingala Admin Not Offered(I)
33897,2021-22,1,LIF101A,C,216,Pingala Admin Not Offered(I)
33898,2021-22,1,LIF101A,B,212,Pingala Admin Not Offered(I)
33899,2021-22,1,LIF101A,A,119,Pingala Admin Not Offered(I)
33900,2021-22,1,LIF101A,D,54,Pingala Admin Not Offered(I)
33901,2021-22,1,LIF101A,E,6,Pingala Admin Not Offered(I)
33902,2021-22,1,LIF101A,F,1,Pingala Admin Not Offered(I)
33903,2021-22,1,PHY421A,F,4,Diptarka Das(I)
33904,2021-22,1,PHY421A,E,7,Diptarka Das(I)
33905,2021-22,1,PHY421A,B,66,Diptarka Das(I)
33906,2021-22,1,PHY421A,C,11,Diptarka Das(I)
33907,2021-22,1,PHY421A,D,4,Diptarka Das(I)
33908,2021-22,1,PHY421A,A,8,Diptarka Das(I)
33909,2021-22,1,TA202T,B,380,
33910,2021-22,1,TA202T,C,108,
33911,2021-22,1,TA202T,A,67,
33912,2021-22,1,TA202T,D,7,
33913,2021-22,1,TA202T,F,5,
33914,2021-22,1,PHY205A,F,3,MANAS  KHAN(I)
33915,2021-22,1,PHY205A,C,7,MANAS  KHAN(I)
33916,2021-22,1,PHY205A,D,3,MANAS  KHAN(I)
33917,2021-22,1,PHY205A,B,6,MANAS  KHAN(I)
33918,2021-22,1,PHY205A,E,3,MANAS  KHAN(I)
33919,2021-22,1,PHY205A,A,3,MANAS  KHAN(I)
33920,2021-22,1,ENG751A,B,29,SAYAN CHATTOPADHYAY(I)
33921,2021-22,1,ENG751A,A,23,SAYAN CHATTOPADHYAY(I)
33922,2021-22,1,ENG751A,C,25,SAYAN CHATTOPADHYAY(I)
33923,2021-22,1,ENG751A,D,8,SAYAN CHATTOPADHYAY(I)
33924,2021-22,1,ESO207A,F,12,ANIL  SETH   (I)
